W0918 14:45:42.119000 1053342 torch/distributed/run.py:851] 
W0918 14:45:42.119000 1053342 torch/distributed/run.py:851] *****************************************
W0918 14:45:42.119000 1053342 torch/distributed/run.py:851] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0918 14:45:42.119000 1053342 torch/distributed/run.py:851] *****************************************
logs/muonh_kmaxwell_warm100_plateauEnd200_peak0.03_fastEnd1750_floor0.006_slowlinear_exp0.6_steps3125_seed0.txt
step:0/3125 val_loss:10.98962 train_time:0.006s step_avg:nanms
step:1/3125 train_time:5.254s step_avg:5254.23ms
step:2/3125 train_time:5.781s step_avg:2890.43ms
step:3/3125 train_time:6.127s step_avg:2042.48ms
step:4/3125 train_time:6.475s step_avg:1618.80ms
step:5/3125 train_time:6.822s step_avg:1364.33ms
step:6/3125 train_time:7.169s step_avg:1194.81ms
step:7/3125 train_time:7.517s step_avg:1073.83ms
step:8/3125 train_time:7.865s step_avg:983.09ms
step:9/3125 train_time:8.213s step_avg:912.57ms
step:10/3125 train_time:8.563s step_avg:856.34ms
step:11/3125 train_time:8.912s step_avg:810.22ms
step:12/3125 train_time:9.261s step_avg:771.72ms
step:13/3125 train_time:9.608s step_avg:739.10ms
step:14/3125 train_time:9.958s step_avg:711.28ms
step:15/3125 train_time:10.307s step_avg:687.11ms
step:16/3125 train_time:10.656s step_avg:666.03ms
step:17/3125 train_time:11.004s step_avg:647.31ms
step:18/3125 train_time:11.353s step_avg:630.72ms
step:19/3125 train_time:11.703s step_avg:615.92ms
step:20/3125 train_time:12.052s step_avg:602.62ms
step:21/3125 train_time:12.402s step_avg:590.58ms
step:22/3125 train_time:12.751s step_avg:579.58ms
step:23/3125 train_time:13.101s step_avg:569.62ms
step:24/3125 train_time:13.450s step_avg:560.43ms
step:25/3125 train_time:13.800s step_avg:552.00ms
step:26/3125 train_time:14.150s step_avg:544.24ms
step:27/3125 train_time:14.500s step_avg:537.05ms
step:28/3125 train_time:14.850s step_avg:530.37ms
step:29/3125 train_time:15.200s step_avg:524.14ms
step:30/3125 train_time:15.549s step_avg:518.31ms
step:31/3125 train_time:15.900s step_avg:512.90ms
step:32/3125 train_time:16.250s step_avg:507.81ms
step:33/3125 train_time:16.600s step_avg:503.03ms
step:34/3125 train_time:16.949s step_avg:498.50ms
step:35/3125 train_time:17.301s step_avg:494.30ms
step:36/3125 train_time:17.649s step_avg:490.24ms
step:37/3125 train_time:18.000s step_avg:486.47ms
step:38/3125 train_time:18.350s step_avg:482.88ms
step:39/3125 train_time:18.700s step_avg:479.50ms
step:40/3125 train_time:19.050s step_avg:476.24ms
step:41/3125 train_time:19.400s step_avg:473.16ms
step:42/3125 train_time:19.749s step_avg:470.21ms
step:43/3125 train_time:20.099s step_avg:467.43ms
step:44/3125 train_time:20.449s step_avg:464.76ms
